quotes_USD_price,circulating_supply,id,quotes_USD_percent_change_7d,symbol,website_slug,max_supply,quotes_USD_volume_24h,quotes_USD_percent_change_1h,name,last_updated,total_supply,rank,quotes_USD_percent_change_24h,quotes_USD_market_cap
0.0141674,600000000,1775,-17.01,ADT,adtoken,1000000000,8896.31,0.21,adToken,1531690593,1000000000,450,2.01,8500440
6.69539,15793831,1776,-22.74,MCO,monaco,,7432000,0.9,MCO,1531690591,31587682,83,4.23,105745859
0.135187,9952089,1777,-13.64,PING,cryptoping,,3876.86,-0.5,CryptoPing,1531690593,9952089,781,4.49,1345393
0.013425,3965716,1778,,UET,useless-ethereum-token,,,,Useless Ethereum Token,1528333162,3965716,1298,,53240
0.127552,183000000,1779,-8.4,WGR,wagerr,,10734,0.27,Wagerr,1531690591,198360471,254,0.24,23342016
0.000383782,70000000,1781,-5.01,SLEVIN,slevin,,396.081,0.23,Slevin,1531690591,70000000,1336,1.85,26865
0.0153513,444444444,1782,-2.78,ECOB,ecobit,,3.38099,0.23,Ecobit,1531690591,8888888888,984,-3.77,6822800
0.000234918,,1783,-17.77,UNRC,universalroyalcoin,,24.3064,0.05,UniversalRoyalCoin,1531690591,,1573,-6.45,
2.85743,3969565,1784,10.74,PLBT,polybius,,4357.01,-38.26,Polybius,1531690591,3969565,391,-10.66,11342754
11.0989,10128375,1785,-20.35,GAS,gas,100000000,2510280,1.17,Gas,1531690594,17190378,79,4.19,112413822
0.0709135,119775804,1786,-23.63,SNC,suncontract,,853409,0.38,SunContract,1531690591,122707503,452,4.16,8493721
0.0496358,6823701,1787,-19.02,JET,jetcoin,,24333,-7.79,Jetcoin,1531690591,80000000,919,0.6,338700
1.28351,25240243,1788,-16.1,MTL,metal,,1072610,0.98,Metal,1531690591,66588888,204,6.39,32396105
6.65952,37004027,1789,-14.64,PPT,populous,53252246,3813400,0.88,Populous,1531690591,53252246,50,5.62,246429057
6.40E-05,44220400,1790,-5.01,WOMEN,women,25000000000,1289.79,0.23,WomenCoin,1531690591,44220400,974,1.85,2828
0.000575378,62017100,1792,-15.26,VUC,virta-unique-coin,120000000,16.099,0.18,Virta Unique Coin,1531690651,62017100,1320,,35683
0.00312637,175583793,1793,-24.22,BDL,bitdeal,300000000,1211.98,0.02,Bitdeal,1531690650,219596262,885,15.76,548940
0.0883027,,1795,-16.11,XID,sphre-air,,54027.6,0.18,Sphre AIR ,1531690651,30820620,1478,3.63,
0.000319655,520891780,1797,-20.89,DAXX,daxxcoin,,171.738,0.18,DaxxCoin,1531690651,545891780,1195,-15.17,166506
0.0262117,,1799,-23.14,RUP,rupee,84000000,111.087,0.18,Rupee,1531690651,24766900,1550,-8.09,
0.00269988,29887402,1801,-12.84,GTC,global-tour-coin,,,,Global Tour Coin,1531504832,89786652,1260,,80692
3.16E-05,18469081037,1803,-24.81,PCN,peepcoin,,4593.06,1.59,PeepCoin,1531690652,57669081037,878,-8.62,583634
187.581,4773,1805,0.36,HERO,sovereign-hero,,4429.92,0.1,Sovereign Hero,1531690652,4773,838,2.2,895324
0.931482,62660371,1807,0.18,SAN,santiment,,1879210,3.45,Santiment Network Token,1531690650,83337000,132,4.31,58367008
6.91077,140245398,1808,-13.48,OMG,omisego,,23696300,0.17,OmiseGO,1531690650,140245398,20,2.35,969203691
1.63261,,1809,-10.18,TER,terranova,,584.035,0.18,TerraNova,1531690650,1058739,1538,2.94,
0.744735,9837033,1810,11.4,CVCOIN,cvcoin,,18299.7,-0.4,CVCoin,1531690652,15000000,478,9.22,7325983
0.372634,10500000,1811,-9.47,NET,nimiq-exchange-token,,166279,0.29,Nimiq Exchange Token,1531690652,10500000,622,2.07,3912657
0.140491,76989346,1812,-10.4,XRL,rialto,,492.025,-1.56,Rialto,1531690652,100000000,980,9.22,10816310
0.00192189,9041890656,1814,-26.33,LINDA,linda,30000000000,129424,-0.83,Linda,1531690653,9041890656,311,5.16,17377519
0.00664882,50000000,1815,-33.31,MBRS,embers,,180.526,0.18,Embers,1531690651,50000000,1131,-11.74,332441
0.174342,342699966,1816,-13.13,CVC,civic,,3547040,0.08,Civic,1531690651,1000000000,129,5.47,59746997
1.35597,77297497,1817,-18.93,ETHOS,ethos,,1476610,-0.04,Ethos,1531690652,222295208,85,0.67,104813088
319829,1,1818,,BTWTY,bit20,,84.2289,0.1,Bit20,1531690653,1,1135,8.64,324946
0.450027,5200017,1819,4.69,STA,starta,,190.071,0.54,Starta,1531690650,5293348,1009,,2340148
0.00947122,4500000,1824,-8.64,COAL,bitcoal,12500000,211.235,2.8,BitCoal,1531690650,4500000,1309,15.07,42620
0.00149421,28940333,1825,14.34,LBTC,litebitcoin,1000000000,11796.3,-13.12,LiteBitcoin,1531690650,172585874,968,5.52,43243
4.87361,10038311,1826,-0.15,PART,particl,,248156,0.67,Particl,1531690651,9042311,149,5.11,48922814
0.0827912,1053773052,1828,-10.42,SMART,smartcash,5000000000,3091490,0.4,SmartCash,1531690651,1654817331,100,12.65,87243135
0.0111536,88183483,1830,-20.23,SKIN,skincoin,,21504.2,-5.05,SkinCoin,1531690651,388183483,824,-6.14,983563
730.185,17239163,1831,-4.28,BCH,bitcoin-cash,21000000,316877000,0.36,Bitcoin Cash,1531690591,17239163,4,3.55,12587777870
0.00443486,561235,1832,-1.49,HMC,harmonycoin-hmc,67130000000,6039.37,3.59,HarmonyCoin,1531690652,33565561235,975,16.27,2489
0.00126907,2561185092,1833,-11.35,TOA,toacoin,,41906.3,2.13,ToaCoin,1531690652,9017237149,658,0.14,3250323
0.147751,259348201,1834,-7.43,PLR,pillar,,32743.2,1.64,Pillar,1531690651,800000000,179,9.06,38318956
3.40E-05,,1835,-44.53,XRY,royalties,,2757.6,0.85,Royalties,1531690652,18446748239,1521,-9.01,
0.00172563,107972766,1836,22.03,SIGT,signatum,,22.8069,0.15,Signatum,1531690710,107972766,1186,9.91,186321
0.000639121,13532750,1837,-5.09,CTIC2,coimatic-2,102000000,60.3812,0.15,Coimatic 2.0,1531690715,30132750,1361,1.76,8649
0.527256,30000000,1838,-16.78,OCT,oraclechain,,14502.1,0.35,OracleChain,1531690714,200000000,330,5.59,15817680
12.3896,114041290,1839,-11.91,BNB,binance-coin,,25891400,0.56,Binance Coin,1531690715,194972068,17,2.11,1412925968
460.627,300,1840,-5.19,300,300-token,300,10.5918,0.15,300 Token,1531690718,300,1212,1.87,138188
2900.62,1250,1841,-9.99,PBT,primalbase,1250,108.95,-0.11,Primalbase Token,1531690711,1250,997,-4.38,3625775
0.00396114,445975049,1842,-8.01,CMPCO,campuscoin,1010000000,8051,7.03,CampusCoin,1531690711,645975049,754,11.9,1766570
4.02E-07,,1843,13.51,EMB,embercoin,,1801.13,1.13,EmberCoin,1531690711,8.61774E+11,1524,0.22,
0.430685,35778844,1845,6.36,IXT,ixledger,,162241,-0.49,IXT,1531690715,65778844,333,1.13,15409411
0.418614,46864,1846,-35.56,GSR,geysercoin,4500000,622.475,0.15,GeyserCoin,1531690711,599334,972,-27.16,19618
0.129909,140000000,1847,15.96,MSP,mothership,,106490,0.18,Mothership,1531690711,200000000,300,1.09,18187260
0.00338734,,1848,-21.4,ASN,aseancoin,,5.69316,0.15,Aseancoin,1531690723,,1592,,
0.000191736,,1849,42.36,BIRDS,birds,,3.4193,0.15,Birds,1531690712,,1597,1.76,
0.00373073,45108749,1850,-50.6,CRM,cream,100000000,2856.67,0.15,Cream,1531690712,45108749,946,-16.33,168289
0.0153547,,1851,-10.75,ERA,blakestar,240000000,689.049,-1.07,ERA,1531690711,6022910,1537,-9.5,
0.0743937,10716385,1852,-9.14,KEK,kekcoin,21000000,144.95,0.15,KekCoin,1531690712,11716385,1060,1.76,797232
0.323354,25009250,1853,-13.8,OAX,oax,,181489,0.1,OAX,1531690711,100000000,467,2.72,8086841
0.0354298,600000000,1856,-15.53,DNT,district0x,,553126,0.74,district0x,1531690711,1000000000,268,4.16,21257880
0.594951,927377,1857,-0.96,FYN,fundyourselfnow,,35.0462,0.33,FundYourselfNow,1531690711,12500000,1085,12.85,551744
0.403748,45694460,1861,89.68,STX,stox,,2625970,0.07,Stox,1531690712,58508408,294,-6.08,18449047
0.00483142,,1863,-6.63,MINEX,minex,,76.1698,0.15,Minex,1531690711,30000000,1555,3.25,
0.0249195,662187039,1864,-10.6,CDT,blox,,2861990,0.16,Blox,1531690725,1000000000,319,2.38,16501370
0.000255648,,1865,,WINK,wink,80000000,86.1247,0.15,Wink,1531690711,,1553,,
0.308456,1002499275,1866,-19,BTM,bytom,,55138900,0.41,Bytom,1531690714,1407000000,42,4.63,309226916
0.0534944,6273109,1869,-0.76,MAO,mao-zedong,,630.011,0.15,Mao Zedong,1531690714,6273109,921,0.21,335576
0.0558592,,1871,-26.92,BITCF,first-bitcoin-capital,,3243.78,0.15,First Bitcoin Capital,1531690711,3415923,1515,-20.66,
0.0181526,41004200,1872,-27.64,NDC,neverdie,,20805.6,0.33,NEVERDIE,1531690711,400000000,853,15.08,744333
0.204983,40000000,1873,-14.31,TIX,blocktix,,133262,0.24,Blocktix,1531690711,62500000,462,1.68,8199320
0.00033817,3.25227E+11,1876,-14.1,DCN,dentacoin,8E+12,37077.1,-0.44,Dentacoin,1531690711,1.96317E+12,80,-1.03,109981884
0.0696944,29673584,1877,-21.85,RUPX,rupaya,,5523.81,-0.17,Rupaya,1531690711,29673584,734,-4.84,2068083
0.0126445,7000000,1878,45.79,SHDW,shadow-token,,27.3085,-0.11,Shadow Token,1531693052,10000000,1253,38.68,88512
0.662177,15648312,1881,-4.25,ONION,deeponion,25000000,21274.6,-0.13,DeepOnion,1531693053,20616253,409,8.91,10361952
0.228075,7360121,1882,-4.5,CAT,blockcat,,707.514,-0.67,BlockCAT,1531693051,9200151,760,7.88,1678660
0.132257,19379103,1883,-23.34,ADST,adshares,,3510.82,-0.39,AdShares,1531693052,19379103,689,-0.32,2563022
0.0257709,5118307,1884,-7.33,DDF,digital-developers-fund,6428932,100.724,-0.27,DigitalDevelopersFund,1531693051,6428932,1215,1.47,131903
0.00361697,5000000,1885,-56.41,BAS,bitasean,,11199.8,-2.3,BitAsean,1531693052,30000000,970,-5.07,18085
0.00402376,10614760961,1886,-33.99,DENT,dent,,2883180,0.3,Dent,1531693052,1E+11,164,6.34,42711251
0.0633635,16822736,1887,-13.94,MBI,monster-byte,,549.545,-0.65,Monster Byte,1531693051,40000000,810,,1065947
0.0252891,191381257,1888,-17.29,IFT,investfeed,,514.531,-0.11,InvestFeed,1531693051,191381257,570,1.47,4839860
0.00634169,19074872,1889,3.29,XCXT,coinonatx,48252000,94.4616,14.01,CoinonatX,1531693052,19074872,1226,4.22,120967
0.426322,1581531,1890,-28.78,RIYA,etheriya,100000000,,,Etheriya,1531618712,1861531,1075,-0.33,674241
0.0432341,164925727,1894,-5.14,TCC,the-champcoin,516085281,5191.21,-0.11,The ChampCoin,1531693052,218000000,489,1.73,7130415
1.13308,534900555,1896,15.88,ZRX,0x,,42950600,-0.74,0x,1531693054,1000000000,23,12.99,606085121
0.00191584,10000000,1897,-15.41,BLN,bolenum,,119.261,-0.11,Bolenum,1531693051,10000000,1345,,19158
0.0534318,,1898,-21.31,SMOKE,smoke,420000000,1039.68,-1.86,Smoke,1531693051,13379987,1530,62.16,
0.0555649,273173444,1899,-15.49,YOYOW,yoyow,1000000000,151681,0.29,YOYOW,1531692994,300000000,337,6.38,15178855
0.402837,1190347,1900,-5.03,GRWI,growers-international,,1640.63,-0.11,Growers International,1531693054,1190347,894,-2.3,479516
0.0325527,70244005,1902,-38.03,MYB,mybit-token,,429.084,-20.87,MyBit Token,1531693053,180000000,1009,-21.64,2286632
4.98336,43235017,1903,-17.78,HSR,hshare,84000000,19960200,0.2,Hshare,1531692996,43235017,55,5.12,215455654
1.95327,554545494,1904,-23.3,VEN,vechain,,23685500,0.46,VeChain,1531693052,873378637,19,1.84,1083177076
0.633847,6247267,1905,-4.03,TFL,trueflip,,187407,-0.23,TrueFlip,1531693052,8924667,620,1.59,3959811
6.39E-05,,1907,-5.38,XTD,xtd-coin,,124.014,-0.11,XTD Coin,1531693052,,1547,-45.34,
3.37551,45500000,1908,-26.08,NAS,nebulas-token,100000000,23350200,-0.71,Nebulas,1531693052,100000000,66,9.09,153585705
1.38104,,1910,-65.35,ATMC,atmcoin,,39164000,0,ATMCoin,1531693053,10000000000,1377,0.14,
0.159283,470652,1912,-7.97,DALC,dalecoin,1000000,,,Dalecoin,1531607793,1000000,1269,-3.93,74967
1.36E-05,,1913,-36.8,PRN,protean,,7.38675,-5.52,Protean,1531693053,,1590,-31.42,
0.0291827,6551628,1915,-24.36,ACC,adcoin,,2424.26,-0.11,AdCoin,1531693051,71544111,938,-3.32,191194
0.00205072,780066194,1916,-14.13,BBP,biblepay,5200000000,149.688,-0.11,BiblePay,1531693051,780066194,1022,5.74,1599697
0.00181492,3112670515,1917,-11.49,BQ,bitqy,,59.3833,-0.16,bitqy,1531693052,10000000000,985,-12.42,5649248
0.0880444,553504084,1918,-22.54,ACT,achain,1000000000,6254180,0.67,Achain,1531693052,1000000000,151,3.11,48732935
0.000127807,,1920,-5.05,NAMO,namocoin,1200000000,,,NamoCoin,1531672472,560211620,1618,1.81,
0.00451263,,1921,-6.59,SIGMA,sigmacoin,,90.2525,-0.53,SIGMAcoin,1531694672,,1557,-48.32,
0.164466,5036205,1922,-18.55,XMCC,monacocoin,,62403.1,0.28,Monoeci,1531694673,7426205,842,-6.65,828285
0.0417335,428481269,1923,-14.64,TNT,tierion,,514959,-0.2,Tierion,1531694673,1000000000,303,5,17882023
6.47063,40144099,1925,-11.64,WTC,waltonchain,100000000,6630170,-0.44,Waltonchain,1531694673,70000000,47,0.98,259757614
0.000313404,160000000,1926,-14.59,BRAT,brat,,18.2759,-0.26,BROTHER,1531694673,1000000000,1297,11.5,50145
0.0113639,213187,1927,-24.03,ULA,ulatech,90000000,,,Ulatech,1531366713,54213187,1371,,2423
0.298204,51199999,1930,-17.76,PST,primas,,1332610,0.66,Primas,1531694673,100000000,334,17.3,15268045
0.0191246,140080549,1931,38.23,OPT,opus,249308531,90.7929,-0.27,Opus,1531694673,249308531,1001,15.46,2678984
2.37899,221989,1933,-11.67,SUR,suretly,,141416,-4.24,Suretly,1531694673,237614,883,-4.51,528109
0.26971,572074043,1934,-17.34,LRC,loopring,,3589870,0.19,Loopring,1531694673,1374956262,65,5.01,154294090
0.0167347,1031300,1935,-21.61,LTCU,litecoin-ultra,,93.2028,-0.31,LiteCoin Ultra,1531694672,8531300,1348,-1.25,17258
0.0159148,2317238741,1937,-18.52,POE,poet,,804738,-0.21,Po.et,1531694673,3141592653,189,1.56,36878391
0.00127497,65802448,1938,-32.88,NTO,fujinto,,45.644,-0.26,Fujinto,1531694673,400000000,1259,0.94,83896
0.100595,4500000,1942,0.34,STRC,starcredits,20000000,7.01924,-0.26,StarCredits,1531694673,20000000,1103,,452678
0.00376116,7098726,1943,-17.83,KRONE,kronecoin,84000000,183.991,5.08,Kronecoin,1531694673,7098726,1336,1.56,26699
0.00114747,,1945,-5.28,CYDER,cyder,,45.7305,-0.27,Cyder,1531694672,80000000,1573,7.54,
0.012686,53662583,1946,-18.12,MTNC,masternodecoin,,582.082,-0.26,Masternodecoin,1531694672,77593640,860,1.57,680764
0.0385933,217471923,1947,-15.96,MTH,monetha,,212660,-0.07,Monetha,1531694674,402400000,456,0.37,8392959
0.811418,6000000,1948,-9.26,AVT,aventus,,27935.4,-2.89,Aventus,1531694673,10000000,567,-1.45,4868508
0.0847988,85978873,1949,-21.73,DLT,agrello-delta,,127627,-0.57,Agrello,1531694673,130271020,483,5.2,7290905
0.0377126,375000000,1950,-5.95,HVN,hive-project,,41744.9,-0.64,Hive Project,1531694673,500000000,347,-1.79,14142225
0.00565901,160559294,1951,-21.53,VSX,vsync-vsx,,3853.32,-5.77,Vsync,1531694674,168332594,830,-8.31,908607
0.052665,,1952,-34.08,MAGN,magnetcoin,,,,Magnetcoin,1531657173,6236171,1619,1.21,
0.496878,19628888,1954,-12.44,MDA,moeda-loyalty-points,,737002,0.45,Moeda Loyalty Points,1531694674,19628888,424,2.26,9753163
3.6704,13324855,1955,-13.88,NEBL,neblio,,2115330,-0.04,Neblio,1531694674,14068896,148,-4.99,48907546
0.328864,2294590,1956,2.85,VIVO,vivo,,3702.2,0.63,VIVO,1531694674,3114590,847,19.86,754608
0.0345814,65748111645,1958,-7.1,TRX,tron,,183078000,-0.48,TRON,1531694674,99000000000,11,3.26,2273661748
0.00872335,46500000,1959,-15.86,OCL,oceanlab,,3.08742,-1.01,Oceanlab,1531694674,50000000,1110,2.5,405636
0.29134,8660756,1961,-1.67,REX,imbrex,,1492.59,-0.52,imbrex,1531694674,24015497,693,,2523225
6.68E-05,19836448173,1962,-50.34,BUZZ,buzzcoin,20000000000,111.348,-0.14,BuzzCoin,1531694733,19836448173,1037,-38.03,1326005
0.0296644,549891703,1963,-6.1,CREDO,credo,,907.934,-0.5,Credo,1531694733,1374729257,321,1.59,16312207
0.00223337,75914558,1964,-1.35,DRXNE,droxne,,,,DROXNE,1531668753,96481779,1192,1.66,169545
0.0906251,8000000,1965,,AHT,bowhead,,,,Bowhead,1531614033,100000000,1067,-0.15,725001
0.0959139,1050141509,1966,-4.9,MANA,decentraland,,5201050,-0.5,Decentraland,1531694732,2644403343,89,2.35,100723168
0.0633034,37042886,1967,-4.22,IND,indorse-token,,110079,-0.27,Indorse Token,1531694732,170622047,706,-0.51,2344941
0.0678123,57177751,1968,-11.69,XPA,xpa,,2802.82,-0.55,XPA,1531694734,10000000000,625,3.55,3877355
0.140336,16714020,1969,-19.31,SCL,sociall,16714020,77.1848,-0.2,Sociall,1531694732,16714020,1006,1.72,2345579
0.0647132,42038227,1970,-19.32,ATB,atbcoin,300000000,778255,-0.33,ATBCoin,1531694733,54015027,680,-12.72,2720428
0.0338818,,1971,-17.02,IQT,iquant,,64375.6,0.97,iQuant,1531694735,100000000,1475,2.25,
0.0510313,1500000,1973,-11.37,ETHD,ethereum-dark,4200000,580.673,-0.82,Ethereum Dark,1531694735,3019862,962,-1.69,76547
0.505737,19495147,1974,-8.88,PRO,propy,,604725,-0.42,Propy,1531694734,100000000,420,3.77,9859417
0.198598,350000000,1975,-20.07,LINK,chainlink,,403214,-0.83,ChainLink,1531694732,1000000000,119,1.48,69509300
0.611728,21170516,1976,-0.61,BMC,blackmoon,,587060,-0.05,Blackmoon,1531694735,60000000,360,1.58,12950598
0.000510313,,1979,-24.08,WIC,wi-coin,,51.0313,-0.2,Wi Coin,1531694732,100000000,1569,1.63,
0.200003,31928096,1980,-3.7,ELIX,elixir,,10099.8,1.47,Elixir,1531694732,31928096,509,10.71,6385715
0.0629907,3268274,1981,-31.96,XBL,billionaire-token,3315372,156.894,-0.2,Billionaire Token,1531694734,3315270,1166,-56.84,205871
0.900188,134132697,1982,-11.5,KNC,kyber-network,,3970750,-0.19,Kyber Network,1531694733,215625349,73,2.86,120744644
0.0698497,200200144,1983,-14.24,VIBE,vibe,,176680,-0.33,VIBE,1531694734,267000000,351,3.74,13983920
0.210347,383021000,1984,-10.58,SUB,substratum,,956999,-1.34,Substratum,1531694734,472000000,107,3.05,80567318
1.35902,716348,1985,-19.88,DAY,chronologic,,81.4764,0.21,Chronologic,1531694732,1029764,1049,-3.28,973531
0.191351,20995342,1986,19.41,CHIPS,chips,21000000,38.742,-0.35,CHIPS,1531694733,20995342,991,20.53,4017480
0.0090236,12529747,1987,-46.24,TKR,trackr,,1075.66,-0.55,CryptoInsight,1531694733,12529747,955,-31.11,113063
0.00899065,135322017,1988,-17.22,PIX,lampix,657154880,7586.86,-0.23,Lampix,1531694734,327154880,790,-14.66,1216633
0.0817104,118810622,1989,-29,COSS,coss,200000000,71909.6,-12.38,COSS,1531694733,200000000,426,-9.76,9708063
0.0765469,70000000,1990,2.82,CSNO,bitdice,,1771.55,-0.2,BitDice,1531694733,100000000,548,-6.19,5358283
0.21631,26244468,1991,-6.78,RVT,rivetz,,1510.61,-0.14,Rivetz,1531694735,200000000,532,9.11,5676941
0.000154785,7.56098E+11,1993,9.24,KIN,kin,,675501,-0.09,Kin,1531694732,1E+13,76,23.33,117032561
0.00242398,2652019,1994,-37.15,ITZ,interzone,,10.2133,-0.19,Interzone,1531694732,3112019,1362,1.63,6428
0.00446285,952429892,1995,10.51,TGT,target-coin,,134.901,-0.2,Target Coin,1531694734,2000100000,990,18.5,4250552
1.04044,62801039,1996,-11.04,SALT,salt,,686983,-0.6,SALT,1531694793,120000000,122,2.15,65340713
0.61652,17029321,1998,-14.83,ORME,ormeus-coin,,1026540,-0.44,Ormeus Coin,1531694794,200000000,405,0.27,10498917
0.827027,700524,1999,-9.66,KLN,kolion,,7516.72,-0.79,Kolion,1531694794,1000000,875,0.63,579352
0.0207964,27689568,2000,-6.65,MCI,musiconomi,,,,Musiconomi,1531537533,100000000,1081,,575843
0.000949592,10981892966,2001,-17.68,COLX,colossusxt,,17790.5,-0.69,ColossusXT,1531694793,11041426346,407,0.64,10428318
0.0078771,95718600,2002,-15.17,TZC,trezarcoin,400000000,1151.43,0.15,TrezarCoin,1531694793,107718600,845,-6.66,753985
0.0155397,,2004,-17.04,HDLB,hodl-bucks,2000000,178.135,-0.36,HODL Bucks,1531694795,,1548,-10.94,
0.0318272,25000000,2005,-18.72,ODN,obsidian,,651.817,-0.36,Obsidian,1531694794,97507346,842,3.88,795680
0.0541426,367697387,2006,38.62,COB,cobinhood,,23663.4,-2.94,Cobinhood,1531694793,1000000000,284,-1.32,19908093
0.0191644,12799009,2007,-3.39,REC,regalcoin,27000000,36.2101,-0.35,Regalcoin,1531694793,16491413,1154,-20.32,245285
0.00318233,,2008,-14.43,MSD,msd,30000000000,18424.9,-0.38,MSD,1531694794,6088400259,1496,-4.34,
0.949576,11219493,2009,-11.98,BIS,bismuth,109999978,15626.1,1.76,Bismuth,1531694795,11809126,403,0.35,10653761
0.143123,25927070538,2010,-1.94,ADA,cardano,45000000000,49503500,-0.73,Cardano,1531694673,31112483745,8,3.61,3710760117
2.19959,607489041,2011,-3.96,XTZ,tezos,,4007200,-0.93,Tezos,1531694795,763306930,18,11.81,1336226819
0.00294872,521625806,2012,-35.48,VOISE,voisecom,,4521.39,-0.36,Voise,1531694796,775513264,767,-21.68,1538128
0.00780163,,2013,-3.52,XIN,infinity-economics,,14467500,-0.24,Infinity Economics,1531694795,9000000000,1378,1.73,
0.00144248,4660285460,2015,2.75,ATM,attention-token-of-media,,18326.7,2.42,ATMChain,1531694795,10000000000,501,18.29,6722369
0.0760354,496837642,2017,28.58,KICK,kickico,,5939080,0.31,KickCoin,1531694795,534314146,185,24.52,37777249
0.0189788,,2018,-37.13,ETT,encryptotel-eth,,0.70571,-0.36,EncryptoTel [ETH],1531694792,77663987,1608,0.79,
0.0738996,172073132,2019,-13.31,VIB,viberate,,1183140,-0.43,Viberate,1531694793,200000000,365,3.61,12716136
0.670824,360847707,2021,-15.67,RHOC,rchain,1000000000,352693,-1.74,RChain,1531694794,870663574,51,6.7,242065302
3.69657,629610,2022,-20.88,INXT,internxt,629610,6788.41,-0.13,Internxt,1531694793,629610,708,26.88,2327396
0.0332296,10192294,2024,-29.48,WHL,whalecoin,,93660.4,-4.37,WhaleCoin,1531694792,10192294,915,-7.63,338686
0.00748458,60123682,2025,-17.46,FLIK,flik,600000000,,,FLiK,1531650576,80000000,1104,1.05,450001
0.0360841,8504600,2026,-17.77,EBET,ethbet,,165.897,-0.58,EthBet,1531694797,10000000,1138,-8.17,306881
2.32247,45373404,2027,-17.72,CNX,cryptonex,210000000,1433740,1.31,Cryptonex,1531694794,106811029,86,2.09,105378369
0.0188071,24373456,2029,20.33,WILD,wild-crypto,,809.788,-0.36,Wild Crypto,1531694795,100000000,896,20.21,458394
0.315849,10055817,2030,4.32,REAL,real,,197.394,-0.57,REAL,1531694795,19717288,995,-0.43,3176120
0.293188,13516418,2031,-13.83,HBT,hubii-network,,894.724,-0.58,Hubii Network,1531694795,31801784,617,10.09,3962852
0.0365953,5223973,2032,-11,CCT,crystal-clear,10000000,886.034,-0.74,Crystal Clear ,1531694794,6924060,938,12.96,191173
1.11051,27000000,2033,-11.27,BCO,bridgecoin,27000000,4215.93,-0.12,BridgeCoin,1531695036,27000000,211,3.05,29983770
0.650452,16500000,2034,-10.6,EVX,everex,,148752,-0.74,Everex,1531695036,25000000,397,7.17,10732458
0.247187,82500000,2036,-19.28,PPP,paypie,165000000,8117.56,-0.66,PayPie,1531695034,165000000,278,5.54,20392928
0.00432978,1050000000,2037,-7.46,AIR,airtoken,,99471.7,-0.41,AirToken,1531695033,1491492558,585,3.72,4546269
0.0367201,1020312,2038,-4.89,POS,postoken,,46.9779,-0.29,PoSToken,1531694977,1218789,1315,3.73,37466
0.00408095,44126901,2039,-13.38,SDRN,senderon,,,,Senderon,1531669052,45625900,1188,1.59,180080
0.0772611,38805314,2040,-10.57,ALIS,alis,,4126.71,-0.52,ALIS,1531695035,75209200,668,32.91,2998141
0.00152036,2208000212,2041,-9.35,BTCZ,bitcoinz,21000000000,92664.2,0.35,BitcoinZ,1531694975,2208000212,654,4.18,3356955
0.0084506,263034654,2042,1.88,HGT,hellogold,,72.1384,-0.1,HelloGold,1531695036,1000000000,1012,1.2,2222801
0.0302333,1445976590,2043,-9.84,CND,cindicator,,267661,-0.46,Cindicator,1531695034,2000000005,160,2.38,43716644
1.20067,74836171,2044,-16.56,ENG,enigma-project,,2806460,-1.24,Enigma,1531695034,150000000,97,1.04,89853546
0.00222635,2259512,2045,-5.49,CTIC3,coimatic-3,102000000,23.4272,-0.51,Coimatic 3.0,1531695033,102000000,1365,9.21,5030
6.38E-05,,2046,-5.46,BSN,bastonet,,,,Bastonet,1531677515,50000000,1620,1.66,
0.00988211,1153170765,2047,-15.29,ZSC,zeusshield,,177535,-0.58,Zeusshield,1531695035,5642500000,389,2.9,11395760
0.0194011,14100000,2048,-5.87,ECASH,ethereumcash,,59.3415,-1.32,Ethereum Cash,1531695036,15000000,1145,-0.29,273556
0.0681176,,2049,,COR,corion,,,,CORION,1531638814,9136859,1621,0.3,
0.000318751,,2050,-15.89,SIC,swisscoin,,4519.95,-16.91,Swisscoin,1531694976,10200000000,1513,1.57,
0.00508691,99971428,2051,-16.33,ATS,authorship,,834.303,-0.51,Authorship,1531695034,100000000,885,1.4,508546
0.0050888,2700000,2053,-29.11,RKC,royal-kingdom-coin,,32.1519,-0.51,Royal Kingdom Coin,1531695034,15000000,1353,1.35,13740
0.00114256,,2054,-46.16,AKY,akuya-coin,,,,Akuya Coin,1531659515,5202901,1622,1.13,
0.006361,5100000,2055,-5.49,EXN,exchangen,,4.64353,-0.51,ExchangeN,1531695035,10000000,1324,1.35,32441
0.00206312,83444258,2056,-61.58,PIPL,piplcoin,7531907537,486.754,-0.55,PiplCoin,1531695035,7489958537,1191,1.68,172156
0.901914,29261461,2057,-7.83,EDO,eidoo,,1727260,-0.68,Eidoo,1531695036,90208328,232,2.8,26391322
0.147713,150000000,2058,-8.02,AST,airswap,,1189340,-0.52,AirSwap,1531695036,500000000,258,6.41,22156950
0.00019083,,2059,-21.05,BSR,bitsoar,,988.474,-0.51,BitSoar,1531695035,3690117191,1536,-23.99,
0.135784,37109987,2060,-8.3,CAG,change,,6662.94,-0.92,Change,1531695036,79184116,560,6.29,5038942
0.16237,73639499,2061,-13.04,BCPT,blockmason,,1161960,-1.51,BlockMason Credit Protocol,1531695035,116158667,378,-1.08,11956845
0.939082,177305270,2062,-14.44,AION,aion,,1618820,-0.63,Aion,1531695035,465934587,61,-0.89,166504187
0.0569026,26913041,2063,39.3,TRCT,tracto,,232.697,1.09,Tracto,1531695036,70000000,1029,37.12,1531422
